x,y,filename
194,134,output_1153.wav
-49,-142,output_1154.wav
-85,152,output_1155.wav
-45,-27,output_1156.wav
137,131,output_1157.wav
31,182,output_1158.wav
-187,-45,output_1159.wav
-142,60,output_1160.wav
120,-142,output_1161.wav
68,10,output_1162.wav
-158,182,output_1163.wav
189,88,output_1164.wav
-39,-76,output_1165.wav
-152,45,output_1166.wav
183,138,output_1167.wav
31,-86,output_1168.wav
-175,-118,output_1169.wav
-17,163,output_1170.wav
-27,-89,output_1171.wav
84,186,output_1172.wav
149,-29,output_1173.wav
125,-62,output_1174.wav
131,33,output_1175.wav
153,-182,output_1176.wav
-22,19,output_1177.wav
75,153,output_1178.wav
19,17,output_1179.wav
142,-54,output_1180.wav
-189,-76,output_1181.wav
175,179,output_1182.wav
-97,129,output_1183.wav
170,-145,output_1184.wav
41,130,output_1185.wav
83,71,output_1186.wav
-159,-130,output_1187.wav
-54,91,output_1188.wav
169,70,output_1189.wav
33,43,output_1190.wav
-75,108,output_1191.wav
178,-10,output_1192.wav
-161,-31,output_1193.wav
3,68,output_1194.wav
-2,194,output_1195.wav
-126,156,output_1196.wav
-78,-131,output_1197.wav
27,-200,output_1198.wav
-113,-118,output_1199.wav
8,135,output_1200.wav
-36,-123,output_1201.wav
33,63,output_1202.wav
-49,-2,output_1203.wav
-90,-103,output_1204.wav
-153,139,output_1205.wav
9,141,output_1206.wav
-31,97,output_1207.wav
-25,-74,output_1208.wav
197,1,output_1209.wav
98,35,output_1210.wav
175,-21,output_1211.wav
49,-169,output_1212.wav
69,186,output_1213.wav
-6,167,output_1214.wav
13,-182,output_1215.wav
145,63,output_1216.wav
-94,-24,output_1217.wav
-159,-75,output_1218.wav
-49,-8,output_1219.wav
186,65,output_1220.wav
176,-143,output_1221.wav
-98,62,output_1222.wav
-5,-74,output_1223.wav
-149,44,output_1224.wav
191,-94,output_1225.wav
171,162,output_1226.wav
-175,39,output_1227.wav
68,-39,output_1228.wav
-88,-38,output_1229.wav
-101,-166,output_1230.wav
-13,-95,output_1231.wav
-135,-152,output_1232.wav
-116,-40,output_1233.wav
161,-60,output_1234.wav
195,-15,output_1235.wav
-9,92,output_1236.wav
46,-146,output_1237.wav
-66,101,output_1238.wav
-118,-110,output_1239.wav
-49,197,output_1240.wav
105,-195,output_1241.wav
-18,184,output_1242.wav
149,37,output_1243.wav
3,21,output_1244.wav
118,-67,output_1245.wav
77,134,output_1246.wav
196,100,output_1247.wav
41,-37,output_1248.wav
27,0,output_1249.wav
8,71,output_1250.wav
-37,-127,output_1251.wav
-88,120,output_1252.wav
116,-76,output_1253.wav
82,-127,output_1254.wav
-62,-131,output_1255.wav
47,67,output_1256.wav
-69,-188,output_1257.wav
79,79,output_1258.wav
-130,179,output_1259.wav
-85,187,output_1260.wav
-23,165,output_1261.wav
-169,-22,output_1262.wav
116,177,output_1263.wav
178,-188,output_1264.wav
18,198,output_1265.wav
-173,-110,output_1266.wav
-109,-150,output_1267.wav
198,-47,output_1268.wav
125,86,output_1269.wav
-69,-89,output_1270.wav
-141,-89,output_1271.wav
-137,12,output_1272.wav
-16,-34,output_1273.wav
110,-133,output_1274.wav
-159,-49,output_1275.wav
148,-145,output_1276.wav
-165,-6,output_1277.wav
7,-28,output_1278.wav
-125,-71,output_1279.wav
-78,-82,output_1280.wav
-88,-138,output_1281.wav
-167,-187,output_1282.wav
-11,24,output_1283.wav
-87,133,output_1284.wav
83,166,output_1285.wav
127,36,output_1286.wav
-35,182,output_1287.wav
115,85,output_1288.wav
82,129,output_1289.wav
113,188,output_1290.wav
159,-16,output_1291.wav
92,-29,output_1292.wav
-173,-86,output_1293.wav
39,13,output_1294.wav
-50,-10,output_1295.wav
-190,22,output_1296.wav
104,-83,output_1297.wav
-56,173,output_1298.wav
-49,108,output_1299.wav
70,163,output_1300.wav
-77,-56,output_1301.wav
-108,-16,output_1302.wav
-51,-2,output_1303.wav
-40,-56,output_1304.wav
145,-173,output_1305.wav
-98,-155,output_1306.wav
-114,-63,output_1307.wav
-171,-133,output_1308.wav
14,178,output_1309.wav
4,94,output_1310.wav
156,59,output_1311.wav
151,41,output_1312.wav
172,-18,output_1313.wav
91,-105,output_1314.wav
-114,179,output_1315.wav
-115,-160,output_1316.wav
136,-74,output_1317.wav
152,166,output_1318.wav
-171,125,output_1319.wav
-19,-170,output_1320.wav
88,77,output_1321.wav
75,-174,output_1322.wav
125,-189,output_1323.wav
127,70,output_1324.wav
-30,160,output_1325.wav
-110,112,output_1326.wav
104,-88,output_1327.wav
160,-3,output_1328.wav
5,153,output_1329.wav
199,-192,output_1330.wav
-19,100,output_1331.wav
70,164,output_1332.wav
120,148,output_1333.wav
-21,-57,output_1334.wav
28,-109,output_1335.wav
111,-161,output_1336.wav
-44,-118,output_1337.wav
-52,-63,output_1338.wav
-183,76,output_1339.wav
83,95,output_1340.wav
-86,173,output_1341.wav
67,7,output_1342.wav
79,135,output_1343.wav
-44,-31,output_1344.wav
72,-168,output_1345.wav
-9,66,output_1346.wav
4,178,output_1347.wav
63,-52,output_1348.wav
0,13,output_1349.wav
-180,103,output_1350.wav
-86,-71,output_1351.wav
-12,27,output_1352.wav
58,-10,output_1353.wav
-188,54,output_1354.wav
25,125,output_1355.wav
77,82,output_1356.wav
35,169,output_1357.wav
167,-117,output_1358.wav
186,-98,output_1359.wav
88,-133,output_1360.wav
-172,173,output_1361.wav
180,-25,output_1362.wav
-56,191,output_1363.wav
-56,50,output_1364.wav
178,42,output_1365.wav
188,178,output_1366.wav
-80,123,output_1367.wav
13,-17,output_1368.wav
125,104,output_1369.wav
79,91,output_1370.wav
-184,-171,output_1371.wav
-9,4,output_1372.wav
-172,31,output_1373.wav
2,8,output_1374.wav
150,-50,output_1375.wav
69,90,output_1376.wav
95,169,output_1377.wav
-97,-41,output_1378.wav
-192,71,output_1379.wav
-38,-55,output_1380.wav
110,37,output_1381.wav
-179,20,output_1382.wav
140,-192,output_1383.wav
-184,-124,output_1384.wav
43,-69,output_1385.wav
191,86,output_1386.wav
184,48,output_1387.wav
-109,-130,output_1388.wav
-129,-186,output_1389.wav
83,-107,output_1390.wav
158,-36,output_1391.wav
-32,-99,output_1392.wav
76,-139,output_1393.wav
188,-151,output_1394.wav
-59,-148,output_1395.wav
19,-76,output_1396.wav
33,197,output_1397.wav
-100,72,output_1398.wav
-113,66,output_1399.wav
147,-77,output_1400.wav
191,-48,output_1401.wav
-54,72,output_1402.wav
-56,36,output_1403.wav
-17,153,output_1404.wav
169,-175,output_1405.wav
-42,-143,output_1406.wav
192,-125,output_1407.wav
110,129,output_1408.wav
-153,89,output_1409.wav
-144,75,output_1410.wav
-42,-25,output_1411.wav
-86,28,output_1412.wav
0,-182,output_1413.wav
26,-118,output_1414.wav
86,-98,output_1415.wav
-19,20,output_1416.wav
-109,197,output_1417.wav
-18,-31,output_1418.wav
-42,99,output_1419.wav
186,-153,output_1420.wav
21,153,output_1421.wav
-155,-181,output_1422.wav
97,108,output_1423.wav
-84,-38,output_1424.wav
169,-181,output_1425.wav
-33,-132,output_1426.wav
30,1,output_1427.wav
91,102,output_1428.wav
-166,21,output_1429.wav
176,-168,output_1430.wav
11,131,output_1431.wav
-20,65,output_1432.wav
180,42,output_1433.wav
173,71,output_1434.wav
35,-106,output_1435.wav
-179,67,output_1436.wav
-104,18,output_1437.wav
12,46,output_1438.wav
-186,119,output_1439.wav
89,161,output_1440.wav
169,-100,output_1441.wav
132,-159,output_1442.wav
117,-46,output_1443.wav
-152,93,output_1444.wav
-80,156,output_1445.wav
-33,160,output_1446.wav
45,-25,output_1447.wav
155,-30,output_1448.wav
-8,52,output_1449.wav
159,52,output_1450.wav
13,-127,output_1451.wav
175,139,output_1452.wav
159,135,output_1453.wav
-174,-155,output_1454.wav
-182,-90,output_1455.wav
117,143,output_1456.wav
-132,163,output_1457.wav
53,185,output_1458.wav
8,106,output_1459.wav
-22,-120,output_1460.wav
118,127,output_1461.wav
-1,-164,output_1462.wav
-170,81,output_1463.wav
116,-129,output_1464.wav
106,-163,output_1465.wav
37,125,output_1466.wav
-136,-94,output_1467.wav
114,-36,output_1468.wav
159,-122,output_1469.wav
157,-112,output_1470.wav
-89,159,output_1471.wav
-145,95,output_1472.wav
-164,163,output_1473.wav
-17,119,output_1474.wav
179,80,output_1475.wav
95,90,output_1476.wav
188,-60,output_1477.wav
116,-179,output_1478.wav
117,65,output_1479.wav
48,16,output_1480.wav
-67,-78,output_1481.wav
24,-172,output_1482.wav
-12,92,output_1483.wav
-132,159,output_1484.wav
81,123,output_1485.wav
-159,132,output_1486.wav
-178,138,output_1487.wav
-53,-63,output_1488.wav
-73,103,output_1489.wav
-128,93,output_1490.wav
-34,95,output_1491.wav
84,98,output_1492.wav
47,-125,output_1493.wav
59,-109,output_1494.wav
183,164,output_1495.wav
130,179,output_1496.wav
63,-171,output_1497.wav
-119,106,output_1498.wav
68,-173,output_1499.wav
-60,47,output_1500.wav
42,96,output_1501.wav
-31,136,output_1502.wav
39,-79,output_1503.wav
80,-7,output_1504.wav
76,-29,output_1505.wav
35,53,output_1506.wav
-21,-157,output_1507.wav
170,-179,output_1508.wav
-176,152,output_1509.wav
62,-103,output_1510.wav
125,-180,output_1511.wav
145,53,output_1512.wav
-134,-101,output_1513.wav
8,-174,output_1514.wav
-158,110,output_1515.wav
125,134,output_1516.wav
-192,-183,output_1517.wav
-16,184,output_1518.wav
-187,-143,output_1519.wav
-109,-25,output_1520.wav
119,13,output_1521.wav
-182,198,output_1522.wav
-169,37,output_1523.wav
-195,77,output_1524.wav
-59,-159,output_1525.wav
-115,-158,output_1526.wav
-75,-74,output_1527.wav
42,93,output_1528.wav
-153,-31,output_1529.wav
-130,123,output_1530.wav
-142,-177,output_1531.wav
19,-98,output_1532.wav
55,-2,output_1533.wav
20,189,output_1534.wav
-184,51,output_1535.wav
-198,-192,output_1536.wav
-155,-32,output_1537.wav
108,31,output_1538.wav
166,29,output_1539.wav
72,-58,output_1540.wav
61,-184,output_1541.wav
-154,-79,output_1542.wav
-88,150,output_1543.wav
14,-185,output_1544.wav
174,-113,output_1545.wav
-31,-58,output_1546.wav
95,-78,output_1547.wav
40,147,output_1548.wav
-150,58,output_1549.wav
111,-99,output_1550.wav
54,-86,output_1551.wav
-75,108,output_1552.wav
94,159,output_1553.wav
-72,-139,output_1554.wav
-121,-177,output_1555.wav
-104,-26,output_1556.wav
64,-72,output_1557.wav
-66,55,output_1558.wav
-3,-153,output_1559.wav
-7,-18,output_1560.wav
32,7,output_1561.wav
80,-140,output_1562.wav
-137,-83,output_1563.wav
122,-119,output_1564.wav
125,-138,output_1565.wav
138,77,output_1566.wav
100,53,output_1567.wav
8,165,output_1568.wav
12,-187,output_1569.wav
59,-97,output_1570.wav
188,-157,output_1571.wav
-18,86,output_1572.wav
-66,-76,output_1573.wav
30,-177,output_1574.wav
-56,-34,output_1575.wav
-79,147,output_1576.wav
123,-3,output_1577.wav
-182,8,output_1578.wav
-133,144,output_1579.wav
-133,14,output_1580.wav
-156,58,output_1581.wav
-154,-82,output_1582.wav
-137,27,output_1583.wav
53,-36,output_1584.wav
72,-15,output_1585.wav
-179,94,output_1586.wav
32,-183,output_1587.wav
13,52,output_1588.wav
-94,-191,output_1589.wav
-197,196,output_1590.wav
-183,-48,output_1591.wav
40,-45,output_1592.wav
91,-28,output_1593.wav
-137,-8,output_1594.wav
-122,-108,output_1595.wav
-184,42,output_1596.wav
-116,25,output_1597.wav
124,188,output_1598.wav
-185,-59,output_1599.wav
102,124,output_1600.wav
-24,-187,output_1601.wav
10,-48,output_1602.wav
89,120,output_1603.wav
178,-51,output_1604.wav
161,-164,output_1605.wav
-48,175,output_1606.wav
-175,176,output_1607.wav
25,182,output_1608.wav
-69,-18,output_1609.wav
-182,-63,output_1610.wav
7,106,output_1611.wav
145,-141,output_1612.wav
5,142,output_1613.wav
-87,82,output_1614.wav
29,-17,output_1615.wav
195,-158,output_1616.wav
161,-160,output_1617.wav
152,113,output_1618.wav
85,-89,output_1619.wav
-24,-168,output_1620.wav
10,-53,output_1621.wav
-123,-131,output_1622.wav
-160,52,output_1623.wav
-187,-134,output_1624.wav
149,57,output_1625.wav
21,-79,output_1626.wav
139,-33,output_1627.wav
-148,145,output_1628.wav
121,9,output_1629.wav
-12,-13,output_1630.wav
146,91,output_1631.wav
73,127,output_1632.wav
-102,134,output_1633.wav
71,-52,output_1634.wav
122,-135,output_1635.wav
-22,91,output_1636.wav
-125,174,output_1637.wav
-104,-18,output_1638.wav
-46,198,output_1639.wav
-15,55,output_1640.wav
-26,-191,output_1641.wav
120,167,output_1642.wav
119,120,output_1643.wav
96,-129,output_1644.wav
-26,-93,output_1645.wav
-179,52,output_1646.wav
-103,60,output_1647.wav
102,190,output_1648.wav
-53,98,output_1649.wav
-166,132,output_1650.wav
86,189,output_1651.wav
-60,-15,output_1652.wav
-31,146,output_1653.wav
-119,-195,output_1654.wav
142,-9,output_1655.wav
-93,189,output_1656.wav
4,-199,output_1657.wav
75,100,output_1658.wav
-7,-15,output_1659.wav
82,-39,output_1660.wav
-88,-58,output_1661.wav
-148,-169,output_1662.wav
-192,-32,output_1663.wav
-109,-128,output_1664.wav
153,14,output_1665.wav
-128,-20,output_1666.wav
-133,-6,output_1667.wav
124,-71,output_1668.wav
-61,-92,output_1669.wav
-123,51,output_1670.wav
165,178,output_1671.wav
-197,105,output_1672.wav
99,85,output_1673.wav
-116,90,output_1674.wav
96,185,output_1675.wav
98,-192,output_1676.wav
-176,46,output_1677.wav
-11,-155,output_1678.wav
170,-155,output_1679.wav
-40,160,output_1680.wav
-49,56,output_1681.wav
-126,31,output_1682.wav
-109,34,output_1683.wav
196,7,output_1684.wav
-30,70,output_1685.wav
77,175,output_1686.wav
-100,152,output_1687.wav
129,-18,output_1688.wav
-158,-18,output_1689.wav
144,198,output_1690.wav
-105,96,output_1691.wav
-5,24,output_1692.wav
-162,47,output_1693.wav
-100,-86,output_1694.wav
84,-17,output_1695.wav
-80,135,output_1696.wav
63,181,output_1697.wav
-96,56,output_1698.wav
-39,-91,output_1699.wav
109,-14,output_1700.wav
180,144,output_1701.wav
5,-33,output_1702.wav
-198,-73,output_1703.wav
110,171,output_1704.wav
66,100,output_1705.wav
-32,-148,output_1706.wav
-80,-150,output_1707.wav
42,98,output_1708.wav
32,-111,output_1709.wav
-20,32,output_1710.wav
190,-162,output_1711.wav
-58,-104,output_1712.wav
-149,-129,output_1713.wav
-72,110,output_1714.wav
115,-15,output_1715.wav
27,51,output_1716.wav
163,-3,output_1717.wav
81,-14,output_1718.wav
105,144,output_1719.wav
118,-12,output_1720.wav
-66,178,output_1721.wav
-90,31,output_1722.wav
96,154,output_1723.wav
123,-125,output_1724.wav
35,-125,output_1725.wav
149,134,output_1726.wav
-58,110,output_1727.wav
23,-77,output_1728.wav
188,21,output_1729.wav
-128,-69,output_1730.wav
46,53,output_1731.wav
-20,-75,output_1732.wav
179,-81,output_1733.wav
-180,-115,output_1734.wav
128,-157,output_1735.wav
-132,-62,output_1736.wav
25,-96,output_1737.wav
-109,19,output_1738.wav
86,70,output_1739.wav
-179,84,output_1740.wav
73,86,output_1741.wav
-106,-51,output_1742.wav
-111,-116,output_1743.wav
127,28,output_1744.wav
-174,199,output_1745.wav
-126,176,output_1746.wav
-120,126,output_1747.wav
-17,152,output_1748.wav
-4,-163,output_1749.wav
60,44,output_1750.wav
-62,-163,output_1751.wav
-160,-119,output_1752.wav
113,13,output_1753.wav
17,-143,output_1754.wav
-155,16,output_1755.wav
109,-135,output_1756.wav
8,-101,output_1757.wav
82,9,output_1758.wav
-18,127,output_1759.wav
-180,-54,output_1760.wav
-56,-12,output_1761.wav
-166,167,output_1762.wav
6,-28,output_1763.wav
-86,19,output_1764.wav
-166,172,output_1765.wav
106,99,output_1766.wav
149,-199,output_1767.wav
-93,-58,output_1768.wav
176,-198,output_1769.wav
39,-58,output_1770.wav
35,-56,output_1771.wav
153,126,output_1772.wav
53,-196,output_1773.wav
18,-112,output_1774.wav
-186,-182,output_1775.wav
19,87,output_1776.wav
104,61,output_1777.wav
-96,71,output_1778.wav
46,-173,output_1779.wav
136,140,output_1780.wav
-121,41,output_1781.wav
184,-126,output_1782.wav
-174,192,output_1783.wav
14,-144,output_1784.wav
130,149,output_1785.wav
-138,173,output_1786.wav
3,-173,output_1787.wav
85,121,output_1788.wav
-150,14,output_1789.wav
-181,-116,output_1790.wav
-65,60,output_1791.wav
8,195,output_1792.wav
-40,172,output_1793.wav
141,-118,output_1794.wav
29,109,output_1795.wav
-66,78,output_1796.wav
119,-77,output_1797.wav
-102,-185,output_1798.wav
-115,100,output_1799.wav
-8,18,output_1800.wav
-87,-192,output_1801.wav
-192,-71,output_1802.wav
27,36,output_1803.wav
179,-2,output_1804.wav
82,74,output_1805.wav
-137,67,output_1806.wav
19,163,output_1807.wav
77,-15,output_1808.wav
94,-44,output_1809.wav
-64,103,output_1810.wav
25,-117,output_1811.wav
14,-172,output_1812.wav
-60,-20,output_1813.wav
120,91,output_1814.wav
-171,-149,output_1815.wav
-11,-95,output_1816.wav
148,-24,output_1817.wav
122,-115,output_1818.wav
116,-39,output_1819.wav
-118,-89,output_1820.wav
194,69,output_1821.wav
51,175,output_1822.wav
-172,-111,output_1823.wav
-97,-125,output_1824.wav
175,-123,output_1825.wav
-107,-173,output_1826.wav
182,-74,output_1827.wav
-109,54,output_1828.wav
-71,-7,output_1829.wav
-67,-167,output_1830.wav
137,152,output_1831.wav
-23,26,output_1832.wav
-9,-123,output_1833.wav
-135,56,output_1834.wav
-52,-71,output_1835.wav
183,23,output_1836.wav
-79,-48,output_1837.wav
-94,-18,output_1838.wav
-16,-13,output_1839.wav
-81,181,output_1840.wav
-151,-4,output_1841.wav
186,-180,output_1842.wav
-129,191,output_1843.wav
-135,136,output_1844.wav
-198,125,output_1845.wav
-74,-160,output_1846.wav
63,-93,output_1847.wav
-185,-114,output_1848.wav
158,134,output_1849.wav
88,-126,output_1850.wav
-110,-82,output_1851.wav
-5,-166,output_1852.wav
-113,135,output_1853.wav
159,-29,output_1854.wav
-131,-84,output_1855.wav
-59,-37,output_1856.wav
55,101,output_1857.wav
118,-188,output_1858.wav
126,29,output_1859.wav
148,182,output_1860.wav
67,-108,output_1861.wav
-95,-46,output_1862.wav
157,-150,output_1863.wav
166,-179,output_1864.wav
-164,-140,output_1865.wav
-44,-187,output_1866.wav
99,-50,output_1867.wav
46,83,output_1868.wav
-26,-139,output_1869.wav
-160,66,output_1870.wav
49,-17,output_1871.wav
-124,17,output_1872.wav
-187,-128,output_1873.wav
117,96,output_1874.wav
-134,-199,output_1875.wav
29,186,output_1876.wav
-122,-83,output_1877.wav
36,-38,output_1878.wav
130,-80,output_1879.wav
110,61,output_1880.wav
75,-197,output_1881.wav
48,106,output_1882.wav
50,-109,output_1883.wav
110,-157,output_1884.wav
-35,69,output_1885.wav
179,162,output_1886.wav
95,33,output_1887.wav
-180,37,output_1888.wav
-90,28,output_1889.wav
59,-119,output_1890.wav
150,-35,output_1891.wav
-151,-100,output_1892.wav
46,-53,output_1893.wav
-127,182,output_1894.wav
98,101,output_1895.wav
68,40,output_1896.wav
-102,48,output_1897.wav
-33,-139,output_1898.wav
40,-25,output_1899.wav
95,191,output_1900.wav
-125,-64,output_1901.wav
-23,29,output_1902.wav
55,64,output_1903.wav
-5,-77,output_1904.wav
196,-101,output_1905.wav
-75,-134,output_1906.wav
76,41,output_1907.wav
-84,-149,output_1908.wav
-191,-146,output_1909.wav
-83,-21,output_1910.wav
193,-139,output_1911.wav
-93,152,output_1912.wav
81,148,output_1913.wav
-139,180,output_1914.wav
-4,-10,output_1915.wav
-43,39,output_1916.wav
46,18,output_1917.wav
43,165,output_1918.wav
-48,34,output_1919.wav
-81,-170,output_1920.wav
-184,68,output_1921.wav
-86,-163,output_1922.wav
-122,86,output_1923.wav
-39,159,output_1924.wav
52,163,output_1925.wav
198,-132,output_1926.wav
35,-17,output_1927.wav
-78,148,output_1928.wav
191,-89,output_1929.wav
193,161,output_1930.wav
118,-131,output_1931.wav
142,-80,output_1932.wav
-171,-136,output_1933.wav
-141,131,output_1934.wav
120,-64,output_1935.wav
-162,129,output_1936.wav
49,72,output_1937.wav
-90,153,output_1938.wav
122,22,output_1939.wav
109,2,output_1940.wav
148,-56,output_1941.wav
-88,-14,output_1942.wav
-83,147,output_1943.wav
-34,-114,output_1944.wav
-89,-56,output_1945.wav
157,-118,output_1946.wav
-106,-173,output_1947.wav
137,-2,output_1948.wav
-151,129,output_1949.wav
88,92,output_1950.wav
-17,179,output_1951.wav
-172,-164,output_1952.wav
64,-148,output_1953.wav
15,-74,output_1954.wav
36,-175,output_1955.wav
179,-197,output_1956.wav
-199,-48,output_1957.wav
192,-43,output_1958.wav
29,-21,output_1959.wav
-5,-43,output_1960.wav
-163,-199,output_1961.wav
110,90,output_1962.wav
-23,-98,output_1963.wav
149,34,output_1964.wav
-83,103,output_1965.wav
69,144,output_1966.wav
-163,-164,output_1967.wav
109,-104,output_1968.wav
-51,11,output_1969.wav
-67,-52,output_1970.wav
187,20,output_1971.wav
-166,140,output_1972.wav
-163,69,output_1973.wav
185,-162,output_1974.wav
47,124,output_1975.wav
-78,-139,output_1976.wav
20,123,output_1977.wav
-110,121,output_1978.wav
170,70,output_1979.wav
39,-30,output_1980.wav
117,139,output_1981.wav
197,31,output_1982.wav
-160,-66,output_1983.wav
-17,15,output_1984.wav
-185,-106,output_1985.wav
-44,47,output_1986.wav
104,64,output_1987.wav
-163,-124,output_1988.wav
72,-34,output_1989.wav
-66,83,output_1990.wav
140,44,output_1991.wav
0,190,output_1992.wav
0,-98,output_1993.wav
-22,-80,output_1994.wav
-130,-46,output_1995.wav
-192,169,output_1996.wav
-21,-75,output_1997.wav
38,-113,output_1998.wav
-15,161,output_1999.wav
5,13,output_2000.wav
9,192,output_2001.wav
62,-43,output_2002.wav
-155,-112,output_2003.wav
176,87,output_2004.wav
-124,-51,output_2005.wav
-110,-157,output_2006.wav
195,152,output_2007.wav
-19,171,output_2008.wav
166,165,output_2009.wav
136,-127,output_2010.wav
189,49,output_2011.wav
-178,166,output_2012.wav
-147,-24,output_2013.wav
-119,-148,output_2014.wav
148,-38,output_2015.wav
-114,-74,output_2016.wav
-141,72,output_2017.wav
111,149,output_2018.wav
150,-10,output_2019.wav
151,-120,output_2020.wav
17,-121,output_2021.wav
152,-83,output_2022.wav
-150,-58,output_2023.wav
41,3,output_2024.wav
-77,-118,output_2025.wav
75,186,output_2026.wav
38,59,output_2027.wav
95,-4,output_2028.wav
-80,-154,output_2029.wav
-52,-150,output_2030.wav
72,-135,output_2031.wav
151,149,output_2032.wav
-11,65,output_2033.wav
-129,153,output_2034.wav
-20,-61,output_2035.wav
-135,-24,output_2036.wav
-75,-82,output_2037.wav
-42,34,output_2038.wav
-73,123,output_2039.wav
120,-81,output_2040.wav
-17,-150,output_2041.wav
85,-2,output_2042.wav
-116,-18,output_2043.wav
66,-151,output_2044.wav
96,142,output_2045.wav
149,-137,output_2046.wav
-30,147,output_2047.wav
-126,110,output_2048.wav
167,-152,output_2049.wav
62,-180,output_2050.wav
-28,23,output_2051.wav
68,163,output_2052.wav
-99,-189,output_2053.wav
5,-132,output_2054.wav
-1,-64,output_2055.wav
71,91,output_2056.wav
186,-190,output_2057.wav
141,123,output_2058.wav
174,-89,output_2059.wav
-30,-68,output_2060.wav
-134,-60,output_2061.wav
171,173,output_2062.wav
-39,27,output_2063.wav
-185,-3,output_2064.wav
113,-120,output_2065.wav
-110,119,output_2066.wav
43,-109,output_2067.wav
-152,-15,output_2068.wav
-26,135,output_2069.wav
149,-183,output_2070.wav
97,-155,output_2071.wav
-150,77,output_2072.wav
-60,-93,output_2073.wav
-197,-47,output_2074.wav
-117,94,output_2075.wav
-84,72,output_2076.wav
-134,26,output_2077.wav
-174,163,output_2078.wav
-193,29,output_2079.wav
25,-55,output_2080.wav
154,-194,output_2081.wav
-19,-114,output_2082.wav
111,-121,output_2083.wav
-133,75,output_2084.wav
-21,-184,output_2085.wav
82,-169,output_2086.wav
-197,58,output_2087.wav
-112,4,output_2088.wav
-81,67,output_2089.wav
-58,-93,output_2090.wav
-107,195,output_2091.wav
-91,32,output_2092.wav
15,-82,output_2093.wav
157,-8,output_2094.wav
-182,-200,output_2095.wav
194,65,output_2096.wav
198,187,output_2097.wav
-21,100,output_2098.wav
123,-169,output_2099.wav
-185,165,output_2100.wav
-157,125,output_2101.wav
170,163,output_2102.wav
195,55,output_2103.wav
169,120,output_2104.wav
192,-4,output_2105.wav
77,187,output_2106.wav
-61,-196,output_2107.wav
119,-157,output_2108.wav
-56,22,output_2109.wav
93,-179,output_2110.wav
153,154,output_2111.wav
-43,-180,output_2112.wav
91,62,output_2113.wav
-99,-197,output_2114.wav
149,-4,output_2115.wav
-178,128,output_2116.wav
5,-74,output_2117.wav
64,-146,output_2118.wav
167,7,output_2119.wav
-76,-66,output_2120.wav
-140,198,output_2121.wav
-110,-188,output_2122.wav
-110,19,output_2123.wav
-35,-123,output_2124.wav
-195,-129,output_2125.wav
-104,-182,output_2126.wav
-44,-44,output_2127.wav
147,90,output_2128.wav
47,-84,output_2129.wav
137,-43,output_2130.wav
173,94,output_2131.wav
151,49,output_2132.wav
-151,192,output_2133.wav
102,170,output_2134.wav
113,192,output_2135.wav
-160,149,output_2136.wav
168,-83,output_2137.wav
142,172,output_2138.wav
-108,-153,output_2139.wav
143,-82,output_2140.wav
-190,-185,output_2141.wav
-153,-118,output_2142.wav
83,38,output_2143.wav
-112,27,output_2144.wav
131,-151,output_2145.wav
-128,-30,output_2146.wav
181,-51,output_2147.wav
-47,52,output_2148.wav
67,122,output_2149.wav
65,89,output_2150.wav
197,16,output_2151.wav
-69,149,output_2152.wav
-185,16,output_2153.wav
92,-145,output_2154.wav
3,-166,output_2155.wav
-21,123,output_2156.wav
188,132,output_2157.wav
180,-141,output_2158.wav
122,165,output_2159.wav
-154,-157,output_2160.wav
-2,199,output_2161.wav
152,58,output_2162.wav
-141,182,output_2163.wav
171,189,output_2164.wav
-25,169,output_2165.wav
-58,-62,output_2166.wav
-181,-49,output_2167.wav
95,-18,output_2168.wav
-133,74,output_2169.wav
71,15,output_2170.wav
-7,-196,output_2171.wav
1,-54,output_2172.wav
71,105,output_2173.wav
38,175,output_2174.wav
-95,-55,output_2175.wav
-39,-199,output_2176.wav
-184,-169,output_2177.wav
-17,-66,output_2178.wav
7,142,output_2179.wav
-92,51,output_2180.wav
16,77,output_2181.wav
-163,95,output_2182.wav
-167,-186,output_2183.wav
-146,154,output_2184.wav
-78,101,output_2185.wav
-7,17,output_2186.wav
54,75,output_2187.wav
167,-78,output_2188.wav
45,184,output_2189.wav
20,168,output_2190.wav
-141,43,output_2191.wav
-45,84,output_2192.wav
138,177,output_2193.wav
56,165,output_2194.wav
153,80,output_2195.wav
-161,146,output_2196.wav
71,119,output_2197.wav
23,-126,output_2198.wav
38,99,output_2199.wav
-113,-32,output_2200.wav
-122,158,output_2201.wav
-17,-155,output_2202.wav
-178,-29,output_2203.wav
-187,-74,output_2204.wav
177,-91,output_2205.wav
155,45,output_2206.wav
-25,199,output_2207.wav
-7,-97,output_2208.wav
6,-89,output_2209.wav
13,103,output_2210.wav
-86,-97,output_2211.wav
-179,-135,output_2212.wav
86,24,output_2213.wav
17,135,output_2214.wav
110,122,output_2215.wav
106,-178,output_2216.wav
-189,-22,output_2217.wav
-87,34,output_2218.wav
75,-173,output_2219.wav
-69,89,output_2220.wav
24,-145,output_2221.wav
51,109,output_2222.wav
60,-84,output_2223.wav
-105,115,output_2224.wav
-200,-126,output_2225.wav
144,-37,output_2226.wav
-117,-166,output_2227.wav
-162,70,output_2228.wav
