x,y,filename
128,136,output_1153.wav
27,-78,output_1154.wav
167,-171,output_1155.wav
-197,-149,output_1156.wav
196,30,output_1157.wav
-9,-119,output_1158.wav
6,176,output_1159.wav
-69,141,output_1160.wav
115,83,output_1161.wav
72,40,output_1162.wav
-76,-130,output_1163.wav
-186,170,output_1164.wav
152,-179,output_1165.wav
-28,-195,output_1166.wav
-150,194,output_1167.wav
-100,37,output_1168.wav
3,12,output_1169.wav
19,16,output_1170.wav
62,62,output_1171.wav
19,-200,output_1172.wav
-150,-13,output_1173.wav
-53,-197,output_1174.wav
43,-127,output_1175.wav
142,-38,output_1176.wav
82,27,output_1177.wav
159,23,output_1178.wav
101,-134,output_1179.wav
-12,-139,output_1180.wav
-66,-168,output_1181.wav
43,198,output_1182.wav
32,-114,output_1183.wav
164,-58,output_1184.wav
125,38,output_1185.wav
-167,-109,output_1186.wav
128,-172,output_1187.wav
-129,136,output_1188.wav
-155,-131,output_1189.wav
148,-199,output_1190.wav
160,195,output_1191.wav
-45,-94,output_1192.wav
-53,-103,output_1193.wav
35,-173,output_1194.wav
19,-92,output_1195.wav
102,-171,output_1196.wav
-126,108,output_1197.wav
-9,-78,output_1198.wav
44,-102,output_1199.wav
-51,-69,output_1200.wav
52,-149,output_1201.wav
68,-1,output_1202.wav
-65,26,output_1203.wav
-117,-188,output_1204.wav
-44,27,output_1205.wav
-22,25,output_1206.wav
-30,-123,output_1207.wav
24,-109,output_1208.wav
-137,-9,output_1209.wav
-3,42,output_1210.wav
-62,181,output_1211.wav
-63,-149,output_1212.wav
149,-3,output_1213.wav
-142,21,output_1214.wav
-114,79,output_1215.wav
114,136,output_1216.wav
-39,-100,output_1217.wav
20,194,output_1218.wav
-97,-75,output_1219.wav
11,13,output_1220.wav
-138,-183,output_1221.wav
-45,99,output_1222.wav
123,37,output_1223.wav
67,-65,output_1224.wav
75,-109,output_1225.wav
68,19,output_1226.wav
180,-18,output_1227.wav
198,-68,output_1228.wav
186,-174,output_1229.wav
79,-153,output_1230.wav
143,-127,output_1231.wav
-100,-3,output_1232.wav
-21,45,output_1233.wav
-132,-172,output_1234.wav
174,-67,output_1235.wav
58,144,output_1236.wav
-45,5,output_1237.wav
-131,-175,output_1238.wav
-29,-10,output_1239.wav
34,158,output_1240.wav
30,-149,output_1241.wav
111,-8,output_1242.wav
30,176,output_1243.wav
33,-21,output_1244.wav
-120,109,output_1245.wav
-65,-28,output_1246.wav
-189,129,output_1247.wav
162,62,output_1248.wav
-3,81,output_1249.wav
118,42,output_1250.wav
-48,-64,output_1251.wav
65,-65,output_1252.wav
-188,60,output_1253.wav
-69,6,output_1254.wav
-57,-3,output_1255.wav
111,-188,output_1256.wav
-99,91,output_1257.wav
-144,-197,output_1258.wav
6,-98,output_1259.wav
30,-182,output_1260.wav
116,65,output_1261.wav
-52,-23,output_1262.wav
-192,29,output_1263.wav
-96,-42,output_1264.wav
-127,-160,output_1265.wav
-158,30,output_1266.wav
6,87,output_1267.wav
76,-42,output_1268.wav
24,18,output_1269.wav
156,-157,output_1270.wav
-81,-36,output_1271.wav
-192,-152,output_1272.wav
50,-62,output_1273.wav
122,-100,output_1274.wav
20,-42,output_1275.wav
-24,49,output_1276.wav
-181,-184,output_1277.wav
72,192,output_1278.wav
-165,123,output_1279.wav
-4,-161,output_1280.wav
93,114,output_1281.wav
162,151,output_1282.wav
-153,-10,output_1283.wav
-200,18,output_1284.wav
-23,-5,output_1285.wav
-132,80,output_1286.wav
39,-167,output_1287.wav
-194,-108,output_1288.wav
-57,-135,output_1289.wav
5,183,output_1290.wav
86,159,output_1291.wav
-177,-167,output_1292.wav
-173,74,output_1293.wav
-192,-112,output_1294.wav
-101,9,output_1295.wav
-96,186,output_1296.wav
-62,-78,output_1297.wav
-35,-54,output_1298.wav
76,198,output_1299.wav
150,-183,output_1300.wav
109,100,output_1301.wav
-72,112,output_1302.wav
-24,56,output_1303.wav
-29,-6,output_1304.wav
90,127,output_1305.wav
-160,120,output_1306.wav
101,-16,output_1307.wav
76,70,output_1308.wav
-99,92,output_1309.wav
-92,-21,output_1310.wav
64,70,output_1311.wav
-147,-123,output_1312.wav
32,-74,output_1313.wav
68,-43,output_1314.wav
-34,138,output_1315.wav
-75,-83,output_1316.wav
-14,119,output_1317.wav
199,71,output_1318.wav
-6,34,output_1319.wav
-83,58,output_1320.wav
87,-149,output_1321.wav
-53,-15,output_1322.wav
-17,113,output_1323.wav
1,-89,output_1324.wav
133,-130,output_1325.wav
-82,-3,output_1326.wav
-181,126,output_1327.wav
68,-12,output_1328.wav
-125,-78,output_1329.wav
-172,-152,output_1330.wav
41,132,output_1331.wav
172,-149,output_1332.wav
-101,-89,output_1333.wav
82,-82,output_1334.wav
98,-120,output_1335.wav
-50,82,output_1336.wav
-161,-131,output_1337.wav
-154,184,output_1338.wav
173,84,output_1339.wav
-135,-136,output_1340.wav
-79,178,output_1341.wav
-95,148,output_1342.wav
94,1,output_1343.wav
-192,86,output_1344.wav
-147,-135,output_1345.wav
-11,3,output_1346.wav
1,-182,output_1347.wav
165,-76,output_1348.wav
-102,-190,output_1349.wav
-52,-85,output_1350.wav
-34,-118,output_1351.wav
-151,30,output_1352.wav
135,-184,output_1353.wav
-14,-98,output_1354.wav
140,35,output_1355.wav
-111,-111,output_1356.wav
-166,71,output_1357.wav
-122,144,output_1358.wav
57,-92,output_1359.wav
61,-159,output_1360.wav
21,161,output_1361.wav
131,188,output_1362.wav
33,-150,output_1363.wav
-44,-168,output_1364.wav
4,-79,output_1365.wav
-163,83,output_1366.wav
-151,-22,output_1367.wav
-14,-135,output_1368.wav
6,-30,output_1369.wav
-178,143,output_1370.wav
-116,-16,output_1371.wav
124,-43,output_1372.wav
-140,6,output_1373.wav
-88,13,output_1374.wav
-17,-46,output_1375.wav
150,88,output_1376.wav
-73,-75,output_1377.wav
-169,-199,output_1378.wav
100,-183,output_1379.wav
-64,-68,output_1380.wav
164,-88,output_1381.wav
-61,-18,output_1382.wav
185,-194,output_1383.wav
-5,0,output_1384.wav
-49,13,output_1385.wav
-6,-132,output_1386.wav
-132,-158,output_1387.wav
-40,-170,output_1388.wav
-41,83,output_1389.wav
102,-131,output_1390.wav
-188,-122,output_1391.wav
141,-22,output_1392.wav
-76,72,output_1393.wav
-116,157,output_1394.wav
122,-52,output_1395.wav
66,21,output_1396.wav
178,-177,output_1397.wav
-105,74,output_1398.wav
59,39,output_1399.wav
142,114,output_1400.wav
125,190,output_1401.wav
118,-193,output_1402.wav
-108,99,output_1403.wav
-90,-119,output_1404.wav
-113,155,output_1405.wav
-192,-173,output_1406.wav
164,101,output_1407.wav
102,-65,output_1408.wav
-10,-17,output_1409.wav
-69,165,output_1410.wav
-41,-136,output_1411.wav
67,-200,output_1412.wav
-122,54,output_1413.wav
114,-180,output_1414.wav
96,41,output_1415.wav
144,-93,output_1416.wav
134,-97,output_1417.wav
100,-126,output_1418.wav
-91,105,output_1419.wav
-171,-47,output_1420.wav
-133,-154,output_1421.wav
-194,-164,output_1422.wav
7,-109,output_1423.wav
-193,-34,output_1424.wav
-102,50,output_1425.wav
-136,-26,output_1426.wav
-141,2,output_1427.wav
38,-187,output_1428.wav
20,126,output_1429.wav
166,67,output_1430.wav
190,-127,output_1431.wav
76,-138,output_1432.wav
-75,129,output_1433.wav
-40,184,output_1434.wav
167,-50,output_1435.wav
65,117,output_1436.wav
-176,160,output_1437.wav
29,-105,output_1438.wav
-145,-144,output_1439.wav
59,81,output_1440.wav
-195,-171,output_1441.wav
-40,49,output_1442.wav
78,162,output_1443.wav
131,28,output_1444.wav
-2,-99,output_1445.wav
-40,-161,output_1446.wav
-15,-45,output_1447.wav
-76,29,output_1448.wav
-22,-21,output_1449.wav
188,-140,output_1450.wav
51,46,output_1451.wav
-44,80,output_1452.wav
184,-180,output_1453.wav
-162,9,output_1454.wav
76,60,output_1455.wav
-192,34,output_1456.wav
-59,72,output_1457.wav
-64,47,output_1458.wav
130,-157,output_1459.wav
-57,-111,output_1460.wav
-184,18,output_1461.wav
-159,-169,output_1462.wav
-66,-170,output_1463.wav
15,162,output_1464.wav
-135,178,output_1465.wav
-33,84,output_1466.wav
-181,137,output_1467.wav
-38,-94,output_1468.wav
-26,-59,output_1469.wav
-57,45,output_1470.wav
-57,166,output_1471.wav
158,152,output_1472.wav
77,19,output_1473.wav
48,-8,output_1474.wav
135,-96,output_1475.wav
189,55,output_1476.wav
-74,186,output_1477.wav
18,190,output_1478.wav
34,-58,output_1479.wav
-126,-152,output_1480.wav
113,-16,output_1481.wav
-66,93,output_1482.wav
-135,104,output_1483.wav
-147,117,output_1484.wav
145,194,output_1485.wav
160,-61,output_1486.wav
139,173,output_1487.wav
23,40,output_1488.wav
193,101,output_1489.wav
81,-8,output_1490.wav
65,185,output_1491.wav
-18,-89,output_1492.wav
-88,-63,output_1493.wav
41,3,output_1494.wav
185,190,output_1495.wav
-82,-184,output_1496.wav
162,193,output_1497.wav
-32,-183,output_1498.wav
-11,-16,output_1499.wav
118,88,output_1500.wav
-128,-154,output_1501.wav
-182,-53,output_1502.wav
-178,94,output_1503.wav
18,-198,output_1504.wav
117,63,output_1505.wav
-135,83,output_1506.wav
-62,-17,output_1507.wav
-33,11,output_1508.wav
-107,-2,output_1509.wav
53,-80,output_1510.wav
21,-62,output_1511.wav
31,189,output_1512.wav
27,145,output_1513.wav
12,-62,output_1514.wav
-138,73,output_1515.wav
-152,-22,output_1516.wav
-155,-143,output_1517.wav
-136,141,output_1518.wav
111,-104,output_1519.wav
-97,-114,output_1520.wav
0,-105,output_1521.wav
-25,-42,output_1522.wav
-196,80,output_1523.wav
52,114,output_1524.wav
185,49,output_1525.wav
72,-123,output_1526.wav
-166,-77,output_1527.wav
188,-150,output_1528.wav
170,-27,output_1529.wav
190,164,output_1530.wav
-25,-192,output_1531.wav
165,32,output_1532.wav
-19,-139,output_1533.wav
130,48,output_1534.wav
11,-63,output_1535.wav
-176,-102,output_1536.wav
16,-153,output_1537.wav
-99,181,output_1538.wav
-105,56,output_1539.wav
-103,67,output_1540.wav
-48,-116,output_1541.wav
-122,-35,output_1542.wav
5,-113,output_1543.wav
-68,78,output_1544.wav
-12,-93,output_1545.wav
3,-22,output_1546.wav
-60,-79,output_1547.wav
114,73,output_1548.wav
12,-198,output_1549.wav
137,-81,output_1550.wav
161,121,output_1551.wav
-66,-102,output_1552.wav
-35,192,output_1553.wav
119,88,output_1554.wav
23,23,output_1555.wav
-157,34,output_1556.wav
14,-79,output_1557.wav
75,-112,output_1558.wav
118,-78,output_1559.wav
-62,176,output_1560.wav
-71,-136,output_1561.wav
135,-139,output_1562.wav
-59,-154,output_1563.wav
31,-42,output_1564.wav
1,197,output_1565.wav
82,-76,output_1566.wav
-62,-20,output_1567.wav
92,-141,output_1568.wav
141,183,output_1569.wav
-138,117,output_1570.wav
181,54,output_1571.wav
129,35,output_1572.wav
117,-151,output_1573.wav
-108,94,output_1574.wav
-80,-50,output_1575.wav
-5,35,output_1576.wav
-41,92,output_1577.wav
20,185,output_1578.wav
23,134,output_1579.wav
-78,-74,output_1580.wav
126,-157,output_1581.wav
-29,52,output_1582.wav
-174,-118,output_1583.wav
-6,2,output_1584.wav
-65,189,output_1585.wav
114,65,output_1586.wav
53,-163,output_1587.wav
-33,-181,output_1588.wav
-31,-161,output_1589.wav
130,34,output_1590.wav
143,-53,output_1591.wav
83,7,output_1592.wav
152,-69,output_1593.wav
189,-45,output_1594.wav
105,-141,output_1595.wav
-132,199,output_1596.wav
9,184,output_1597.wav
-105,-157,output_1598.wav
59,-1,output_1599.wav
191,-81,output_1600.wav
35,-149,output_1601.wav
-30,-117,output_1602.wav
-34,123,output_1603.wav
62,-142,output_1604.wav
-171,-83,output_1605.wav
-134,-74,output_1606.wav
33,-62,output_1607.wav
-96,146,output_1608.wav
-23,52,output_1609.wav
-108,-49,output_1610.wav
-31,-107,output_1611.wav
41,-36,output_1612.wav
4,65,output_1613.wav
-149,9,output_1614.wav
183,13,output_1615.wav
-92,-129,output_1616.wav
-174,100,output_1617.wav
-158,-195,output_1618.wav
-156,42,output_1619.wav
180,5,output_1620.wav
-8,193,output_1621.wav
-176,50,output_1622.wav
70,34,output_1623.wav
35,-76,output_1624.wav
92,-42,output_1625.wav
-99,170,output_1626.wav
72,133,output_1627.wav
92,-199,output_1628.wav
-184,-147,output_1629.wav
-86,40,output_1630.wav
-23,137,output_1631.wav
-88,83,output_1632.wav
-134,54,output_1633.wav
65,143,output_1634.wav
-105,118,output_1635.wav
-128,79,output_1636.wav
-179,-132,output_1637.wav
191,-51,output_1638.wav
-20,-24,output_1639.wav
16,-138,output_1640.wav
4,167,output_1641.wav
-52,-117,output_1642.wav
18,64,output_1643.wav
139,-96,output_1644.wav
-141,66,output_1645.wav
-45,-70,output_1646.wav
-185,-160,output_1647.wav
38,161,output_1648.wav
171,63,output_1649.wav
176,118,output_1650.wav
-185,87,output_1651.wav
133,-25,output_1652.wav
9,5,output_1653.wav
-61,71,output_1654.wav
184,-93,output_1655.wav
-121,30,output_1656.wav
95,-58,output_1657.wav
101,-74,output_1658.wav
-65,147,output_1659.wav
121,190,output_1660.wav
158,-55,output_1661.wav
152,-103,output_1662.wav
-158,-120,output_1663.wav
-128,150,output_1664.wav
114,-137,output_1665.wav
-148,74,output_1666.wav
197,-45,output_1667.wav
-190,172,output_1668.wav
152,16,output_1669.wav
-91,-122,output_1670.wav
157,-64,output_1671.wav
-13,-157,output_1672.wav
131,99,output_1673.wav
83,115,output_1674.wav
102,-37,output_1675.wav
-19,55,output_1676.wav
159,-195,output_1677.wav
98,-172,output_1678.wav
-80,-70,output_1679.wav
-80,91,output_1680.wav
-103,-151,output_1681.wav
-25,104,output_1682.wav
77,-193,output_1683.wav
-57,135,output_1684.wav
-50,-42,output_1685.wav
-52,-176,output_1686.wav
-136,-143,output_1687.wav
-88,-168,output_1688.wav
37,-173,output_1689.wav
-191,-124,output_1690.wav
143,-63,output_1691.wav
121,-1,output_1692.wav
-154,158,output_1693.wav
33,107,output_1694.wav
-177,-17,output_1695.wav
-122,186,output_1696.wav
-54,-185,output_1697.wav
-187,-145,output_1698.wav
152,138,output_1699.wav
20,-23,output_1700.wav
87,-36,output_1701.wav
19,-139,output_1702.wav
195,186,output_1703.wav
71,-67,output_1704.wav
-33,141,output_1705.wav
-160,20,output_1706.wav
199,36,output_1707.wav
-100,55,output_1708.wav
-140,67,output_1709.wav
-170,186,output_1710.wav
196,-155,output_1711.wav
53,172,output_1712.wav
-3,69,output_1713.wav
-171,-40,output_1714.wav
-152,126,output_1715.wav
-158,173,output_1716.wav
67,72,output_1717.wav
138,13,output_1718.wav
116,156,output_1719.wav
191,8,output_1720.wav
17,86,output_1721.wav
-157,118,output_1722.wav
-60,6,output_1723.wav
77,80,output_1724.wav
127,-182,output_1725.wav
90,-81,output_1726.wav
83,109,output_1727.wav
177,-129,output_1728.wav
-157,-118,output_1729.wav
80,96,output_1730.wav
-104,-40,output_1731.wav
-124,-172,output_1732.wav
28,-41,output_1733.wav
-152,-107,output_1734.wav
87,-145,output_1735.wav
142,-15,output_1736.wav
-164,-167,output_1737.wav
-87,162,output_1738.wav
44,-57,output_1739.wav
43,-6,output_1740.wav
-82,-192,output_1741.wav
-100,0,output_1742.wav
42,-22,output_1743.wav
-183,-103,output_1744.wav
-120,25,output_1745.wav
81,181,output_1746.wav
17,164,output_1747.wav
196,-164,output_1748.wav
-120,-21,output_1749.wav
140,153,output_1750.wav
-9,-2,output_1751.wav
-52,-79,output_1752.wav
-17,-26,output_1753.wav
107,123,output_1754.wav
146,-86,output_1755.wav
39,-121,output_1756.wav
1,-198,output_1757.wav
-16,-162,output_1758.wav
-58,-200,output_1759.wav
-160,-131,output_1760.wav
31,-42,output_1761.wav
12,-104,output_1762.wav
-97,-63,output_1763.wav
-169,181,output_1764.wav
-14,185,output_1765.wav
-176,-61,output_1766.wav
-149,21,output_1767.wav
-137,132,output_1768.wav
-110,-189,output_1769.wav
-27,165,output_1770.wav
-126,-149,output_1771.wav
-175,-108,output_1772.wav
-8,84,output_1773.wav
145,-15,output_1774.wav
136,-145,output_1775.wav
2,-185,output_1776.wav
-4,103,output_1777.wav
91,95,output_1778.wav
76,-99,output_1779.wav
-133,179,output_1780.wav
98,179,output_1781.wav
-111,179,output_1782.wav
79,169,output_1783.wav
-199,144,output_1784.wav
178,-98,output_1785.wav
19,-56,output_1786.wav
-200,-103,output_1787.wav
165,41,output_1788.wav
13,79,output_1789.wav
-125,-112,output_1790.wav
1,-85,output_1791.wav
190,-83,output_1792.wav
-183,144,output_1793.wav
-151,-84,output_1794.wav
-76,-15,output_1795.wav
167,92,output_1796.wav
-63,77,output_1797.wav
112,99,output_1798.wav
11,-146,output_1799.wav
-54,-159,output_1800.wav
-5,130,output_1801.wav
40,-39,output_1802.wav
-134,-130,output_1803.wav
132,165,output_1804.wav
6,-93,output_1805.wav
15,-190,output_1806.wav
-133,-48,output_1807.wav
-140,16,output_1808.wav
193,105,output_1809.wav
-113,2,output_1810.wav
-177,-114,output_1811.wav
-149,105,output_1812.wav
-147,50,output_1813.wav
167,-119,output_1814.wav
-64,74,output_1815.wav
-25,146,output_1816.wav
105,-126,output_1817.wav
115,15,output_1818.wav
-9,23,output_1819.wav
37,-109,output_1820.wav
108,81,output_1821.wav
-111,-74,output_1822.wav
149,34,output_1823.wav
-188,-49,output_1824.wav
-25,-132,output_1825.wav
-70,97,output_1826.wav
-50,146,output_1827.wav
-167,132,output_1828.wav
-116,-80,output_1829.wav
-63,115,output_1830.wav
181,-76,output_1831.wav
-41,-166,output_1832.wav
194,-62,output_1833.wav
83,-77,output_1834.wav
-181,18,output_1835.wav
-146,9,output_1836.wav
-32,104,output_1837.wav
192,57,output_1838.wav
69,158,output_1839.wav
-198,-114,output_1840.wav
-112,-35,output_1841.wav
-174,-111,output_1842.wav
128,-146,output_1843.wav
2,33,output_1844.wav
-132,-171,output_1845.wav
82,99,output_1846.wav
15,56,output_1847.wav
123,71,output_1848.wav
21,-200,output_1849.wav
145,-43,output_1850.wav
8,0,output_1851.wav
71,-98,output_1852.wav
-102,3,output_1853.wav
-95,30,output_1854.wav
-189,63,output_1855.wav
137,182,output_1856.wav
-189,-195,output_1857.wav
98,145,output_1858.wav
-29,157,output_1859.wav
173,87,output_1860.wav
59,135,output_1861.wav
-117,141,output_1862.wav
-21,135,output_1863.wav
126,-144,output_1864.wav
162,-184,output_1865.wav
19,66,output_1866.wav
119,80,output_1867.wav
177,-148,output_1868.wav
110,92,output_1869.wav
-121,2,output_1870.wav
146,-154,output_1871.wav
175,-115,output_1872.wav
105,124,output_1873.wav
81,-1,output_1874.wav
-198,133,output_1875.wav
-99,199,output_1876.wav
34,-187,output_1877.wav
181,39,output_1878.wav
-10,131,output_1879.wav
144,3,output_1880.wav
192,-141,output_1881.wav
85,-107,output_1882.wav
-49,124,output_1883.wav
163,-166,output_1884.wav
-59,-6,output_1885.wav
68,-151,output_1886.wav
-85,65,output_1887.wav
191,-131,output_1888.wav
-66,12,output_1889.wav
184,124,output_1890.wav
188,-19,output_1891.wav
44,-195,output_1892.wav
-167,142,output_1893.wav
3,-105,output_1894.wav
31,-54,output_1895.wav
142,186,output_1896.wav
-129,140,output_1897.wav
50,-101,output_1898.wav
10,-175,output_1899.wav
-179,161,output_1900.wav
85,-4,output_1901.wav
98,110,output_1902.wav
-62,27,output_1903.wav
107,95,output_1904.wav
-138,86,output_1905.wav
111,-29,output_1906.wav
-185,168,output_1907.wav
12,15,output_1908.wav
53,117,output_1909.wav
173,105,output_1910.wav
59,-190,output_1911.wav
116,159,output_1912.wav
-167,48,output_1913.wav
6,185,output_1914.wav
184,-67,output_1915.wav
-80,3,output_1916.wav
-193,10,output_1917.wav
-37,139,output_1918.wav
101,172,output_1919.wav
-133,54,output_1920.wav
-186,-71,output_1921.wav
13,102,output_1922.wav
156,198,output_1923.wav
86,-32,output_1924.wav
-85,-150,output_1925.wav
-81,169,output_1926.wav
-181,7,output_1927.wav
-3,-116,output_1928.wav
-188,-59,output_1929.wav
54,-54,output_1930.wav
146,-186,output_1931.wav
97,6,output_1932.wav
-47,186,output_1933.wav
-120,-155,output_1934.wav
-78,-21,output_1935.wav
80,-89,output_1936.wav
-66,178,output_1937.wav
-36,-11,output_1938.wav
-125,163,output_1939.wav
77,169,output_1940.wav
196,18,output_1941.wav
143,-6,output_1942.wav
155,-112,output_1943.wav
145,-120,output_1944.wav
111,47,output_1945.wav
83,-16,output_1946.wav
40,-155,output_1947.wav
29,-41,output_1948.wav
-22,182,output_1949.wav
182,-194,output_1950.wav
-137,-29,output_1951.wav
138,104,output_1952.wav
-17,178,output_1953.wav
-58,62,output_1954.wav
-38,147,output_1955.wav
194,199,output_1956.wav
-149,38,output_1957.wav
-48,-75,output_1958.wav
199,139,output_1959.wav
-64,50,output_1960.wav
-79,129,output_1961.wav
90,-25,output_1962.wav
-134,-133,output_1963.wav
-101,41,output_1964.wav
-79,106,output_1965.wav
-166,24,output_1966.wav
-95,-50,output_1967.wav
68,111,output_1968.wav
-32,-134,output_1969.wav
-99,-26,output_1970.wav
178,-142,output_1971.wav
35,180,output_1972.wav
-51,-103,output_1973.wav
69,-44,output_1974.wav
-139,-200,output_1975.wav
-79,-117,output_1976.wav
85,7,output_1977.wav
199,61,output_1978.wav
-29,4,output_1979.wav
-187,-125,output_1980.wav
-115,-67,output_1981.wav
0,193,output_1982.wav
30,-93,output_1983.wav
-102,18,output_1984.wav
-180,-103,output_1985.wav
98,-117,output_1986.wav
-125,-127,output_1987.wav
-64,10,output_1988.wav
28,-146,output_1989.wav
194,49,output_1990.wav
-177,-134,output_1991.wav
-67,103,output_1992.wav
89,13,output_1993.wav
181,82,output_1994.wav
86,-71,output_1995.wav
-66,44,output_1996.wav
77,-163,output_1997.wav
50,55,output_1998.wav
-58,129,output_1999.wav
193,-97,output_2000.wav
55,151,output_2001.wav
183,-196,output_2002.wav
51,-155,output_2003.wav
-196,80,output_2004.wav
-56,1,output_2005.wav
-42,-57,output_2006.wav
-150,156,output_2007.wav
-181,-1,output_2008.wav
-76,-69,output_2009.wav
151,183,output_2010.wav
97,17,output_2011.wav
-30,-169,output_2012.wav
59,-163,output_2013.wav
-62,40,output_2014.wav
124,106,output_2015.wav
193,174,output_2016.wav
170,90,output_2017.wav
-186,26,output_2018.wav
-71,108,output_2019.wav
82,-69,output_2020.wav
44,64,output_2021.wav
38,10,output_2022.wav
165,-98,output_2023.wav
9,-88,output_2024.wav
174,81,output_2025.wav
152,-22,output_2026.wav
51,-194,output_2027.wav
85,-54,output_2028.wav
-159,-78,output_2029.wav
73,88,output_2030.wav
158,91,output_2031.wav
102,-199,output_2032.wav
186,189,output_2033.wav
160,-27,output_2034.wav
-189,85,output_2035.wav
130,82,output_2036.wav
198,99,output_2037.wav
-188,-155,output_2038.wav
136,-181,output_2039.wav
115,-111,output_2040.wav
69,93,output_2041.wav
14,56,output_2042.wav
139,-43,output_2043.wav
-110,105,output_2044.wav
-50,-2,output_2045.wav
-80,-81,output_2046.wav
98,33,output_2047.wav
177,77,output_2048.wav
66,-8,output_2049.wav
126,104,output_2050.wav
58,-142,output_2051.wav
139,-28,output_2052.wav
75,-29,output_2053.wav
136,190,output_2054.wav
62,-183,output_2055.wav
-90,-151,output_2056.wav
-86,-97,output_2057.wav
150,1,output_2058.wav
98,187,output_2059.wav
135,-5,output_2060.wav
-190,106,output_2061.wav
-21,7,output_2062.wav
-185,-140,output_2063.wav
33,23,output_2064.wav
69,-68,output_2065.wav
-140,193,output_2066.wav
-59,77,output_2067.wav
-33,-130,output_2068.wav
26,-141,output_2069.wav
-52,-159,output_2070.wav
88,15,output_2071.wav
-173,-62,output_2072.wav
-168,62,output_2073.wav
50,76,output_2074.wav
-200,104,output_2075.wav
107,64,output_2076.wav
194,18,output_2077.wav
105,96,output_2078.wav
-148,-48,output_2079.wav
-45,-87,output_2080.wav
48,117,output_2081.wav
-196,-198,output_2082.wav
183,86,output_2083.wav
-35,-67,output_2084.wav
-47,-141,output_2085.wav
10,-166,output_2086.wav
61,-189,output_2087.wav
126,-90,output_2088.wav
-189,38,output_2089.wav
-46,-11,output_2090.wav
163,54,output_2091.wav
41,-105,output_2092.wav
-115,-118,output_2093.wav
-61,118,output_2094.wav
-127,100,output_2095.wav
116,-105,output_2096.wav
-115,-146,output_2097.wav
0,116,output_2098.wav
-188,-62,output_2099.wav
152,-101,output_2100.wav
-200,-190,output_2101.wav
160,-81,output_2102.wav
156,-61,output_2103.wav
122,-129,output_2104.wav
-75,-63,output_2105.wav
168,-111,output_2106.wav
160,62,output_2107.wav
-59,-129,output_2108.wav
133,-175,output_2109.wav
3,-88,output_2110.wav
62,-105,output_2111.wav
-17,112,output_2112.wav
-50,159,output_2113.wav
113,-175,output_2114.wav
132,185,output_2115.wav
-44,-152,output_2116.wav
-181,-64,output_2117.wav
-97,163,output_2118.wav
-80,72,output_2119.wav
-7,1,output_2120.wav
-185,-123,output_2121.wav
98,33,output_2122.wav
-92,61,output_2123.wav
190,-190,output_2124.wav
-118,-57,output_2125.wav
-42,-67,output_2126.wav
-32,96,output_2127.wav
-151,142,output_2128.wav
110,141,output_2129.wav
-42,-73,output_2130.wav
-179,-103,output_2131.wav
-27,37,output_2132.wav
-99,85,output_2133.wav
-181,-91,output_2134.wav
-19,-26,output_2135.wav
42,107,output_2136.wav
129,-54,output_2137.wav
-119,105,output_2138.wav
99,-140,output_2139.wav
-30,21,output_2140.wav
-197,-97,output_2141.wav
-44,-161,output_2142.wav
-105,-163,output_2143.wav
155,-190,output_2144.wav
162,199,output_2145.wav
17,-198,output_2146.wav
-27,192,output_2147.wav
-90,169,output_2148.wav
117,-99,output_2149.wav
187,-139,output_2150.wav
-99,199,output_2151.wav
196,-192,output_2152.wav
-6,17,output_2153.wav
-186,122,output_2154.wav
74,114,output_2155.wav
-29,-141,output_2156.wav
-148,-133,output_2157.wav
43,-170,output_2158.wav
-198,33,output_2159.wav
189,101,output_2160.wav
-74,126,output_2161.wav
125,42,output_2162.wav
8,-102,output_2163.wav
-34,-11,output_2164.wav
-181,-28,output_2165.wav
167,25,output_2166.wav
175,-135,output_2167.wav
-194,170,output_2168.wav
61,169,output_2169.wav
16,-85,output_2170.wav
-166,-29,output_2171.wav
-94,-121,output_2172.wav
150,89,output_2173.wav
183,-120,output_2174.wav
-125,77,output_2175.wav
-177,98,output_2176.wav
178,60,output_2177.wav
167,-177,output_2178.wav
-119,-16,output_2179.wav
-82,-5,output_2180.wav
-12,124,output_2181.wav
-128,-76,output_2182.wav
32,-163,output_2183.wav
-73,-131,output_2184.wav
19,140,output_2185.wav
-112,45,output_2186.wav
195,117,output_2187.wav
50,-10,output_2188.wav
103,-61,output_2189.wav
159,-52,output_2190.wav
-55,-142,output_2191.wav
102,199,output_2192.wav
148,-81,output_2193.wav
-89,100,output_2194.wav
120,143,output_2195.wav
-35,-108,output_2196.wav
-163,-38,output_2197.wav
88,-7,output_2198.wav
120,-1,output_2199.wav
-15,194,output_2200.wav
-179,124,output_2201.wav
-199,138,output_2202.wav
17,17,output_2203.wav
36,151,output_2204.wav
-136,179,output_2205.wav
-123,129,output_2206.wav
-60,-33,output_2207.wav
-143,36,output_2208.wav
-20,-117,output_2209.wav
83,18,output_2210.wav
-102,-152,output_2211.wav
175,119,output_2212.wav
50,83,output_2213.wav
-107,-10,output_2214.wav
47,95,output_2215.wav
-146,-34,output_2216.wav
148,-71,output_2217.wav
65,-192,output_2218.wav
10,186,output_2219.wav
-2,21,output_2220.wav
44,-194,output_2221.wav
-30,156,output_2222.wav
-48,-108,output_2223.wav
-109,100,output_2224.wav
-91,-85,output_2225.wav
-46,27,output_2226.wav
